verts, -1.5707111, 1.0707108, 3.9999998, 0.8613857, 0.5060134, -0.99993503, 0.011392778, -1.4304187E-07, -0.011392791, -0.9999351, 7.3492237E-16, -5.688082E-08, 7.5630946E-06, 1, 
verts, -1.5707108, 1.0707108, 1.4999998, 0.72036886, 0.50601447, -0.99993503, 0.011392778, -1.4304187E-07, -0.011392779, -0.99993515, 2.5722254E-15, -5.6880914E-08, 7.5630946E-06, 1, 
verts, -1.5707108, 1.0707108, 1.4999998, 0.28927827, 0.53725517, 7.589513E-08, 1, 1.1959076E-08, -1, 7.506966E-08, -3.5746305E-07, 6.953239E-06, 0.0033820092, 0.9999943, 
verts, -1.5707111, 1.0707108, 3.9999998, 0.4302951, 0.5372549, 7.589513E-08, 1, 1.1959076E-08, -1, 7.589514E-08, -2.1044491E-07, 1.300874E-06, -1.1959176E-08, 1, 
verts, 1.57071, 1.0707105, 4.0000005, 0.4302951, 0.714452, 7.589513E-08, 1, 1.1959076E-08, -1, 7.589512E-08, -1.7708867E-07, 8.0730007E-07, -1.1959138E-08, 1, 
verts, 1.5707103, 1.0707105, 1.5000002, 0.28927827, 0.71445215, 7.589513E-08, 1, 1.1959076E-08, -1, 7.610877E-08, -1.5263214E-07, 6.5458316E-06, 0.00338201, 0.9999943, 
verts, 1.5707103, 1.0707105, 1.5000002, 0.14500546, 0.70742035, 0.9999351, 0.011392703, 1.4301972E-07, -0.009305616, 0.99995667, -1.7243867E-05, 0.0055074845, 3.6524478E-05, 0.9999848, 
verts, 1.57071, 1.0707105, 4.0000005, 0.2860223, 0.70742035, 0.9999351, 0.011392703, 1.4301972E-07, -0.011392703, 0.9999351, 1.2246801E-16, -1.4302897E-07, -1.5500137E-12, 1, 
verts, 1.5999992, -1.5000001, 4.0000005, 0.2860223, 0.8524327, 0.9999351, 0.011392703, 1.4301972E-07, -0.011392703, 0.9999351, 1.2246801E-16, -1.4302894E-07, -5.1545313E-12, 1, 
verts, 1.5999995, -1.5000001, 1.5000002, 0.14500546, 0.8524327, 0.9999351, 0.011392703, 1.4301972E-07, -0.009305332, 0.99995667, 1.7082119E-05, 0.0055075786, 2.5232479E-05, 0.9999848, 
verts, -1.6000006, -1.4999999, 3.9999998, 0.7210398, 1.0728836E-06, -0.9999351, 0.011392816, -1.4304189E-07, -0.011392791, -0.9999351, 7.3492237E-16, -5.6540177E-08, 7.592993E-06, 1, 
verts, -1.600001, -1.4999999, 6.4999995, 0.86205673, 0, -0.9999351, 0.011392816, -1.4304189E-07, -0.011392818, -0.9999351, -3.123414E-15, -5.6369664E-08, 7.607942E-06, 1, 
verts, -1.5707115, 1.0707108, 6.4999995, 0.86205673, 0.14501023, -0.9999351, 0.011392816, -1.4304189E-07, -0.011392818, -0.9999351, -2.9396837E-15, -5.6880626E-08, 7.563095E-06, 1, 
verts, -1.5707111, 1.0707108, 3.9999998, 0.7210398, 0.1450113, -0.9999351, 0.011392816, -1.4304189E-07, -0.011392791, -0.9999351, 7.3492237E-16, -5.688082E-08, 7.5630946E-06, 1, 
verts, -1.5707115, 1.0707108, 6.4999995, 0.5713122, 0.5372548, 7.589514E-08, 1, 1.1959078E-08, -1, 7.589514E-08, -2.690993E-07, 1.5476611E-06, -1.1959195E-08, 1, 
verts, 1.5707096, 1.0707105, 6.5000005, 0.5713122, 0.7144519, 7.589514E-08, 1, 1.1959078E-08, -1, 7.589514E-08, -2.2768542E-07, 8.073001E-07, -1.19591395E-08, 1, 
verts, 1.57071, 1.0707105, 4.0000005, 0.7179687, 0.70647514, 0.9999351, 0.011392701, 1.4301969E-07, -0.011392703, 0.9999351, 1.2246801E-16, -1.4302897E-07, -1.5500137E-12, 1, 
verts, 1.5707096, 1.0707105, 6.5000005, 0.8589854, 0.70647514, 0.9999351, 0.011392701, 1.4301969E-07, -0.011392702, 0.9999351, 1.8370204E-16, -1.4302898E-07, 2.5254248E-13, 1, 
verts, 1.5999988, -1.5000001, 6.5000005, 0.8589854, 0.8514875, 0.9999351, 0.011392701, 1.4301969E-07, -0.011392702, 0.9999351, 3.674041E-16, -1.4302891E-07, -5.1542334E-12, 1, 
verts, 1.5999992, -1.5000001, 4.0000005, 0.7179687, 0.8514875, 0.9999351, 0.011392701, 1.4301969E-07, -0.011392703, 0.9999351, 1.2246801E-16, -1.4302894E-07, -5.1545313E-12, 1, 
verts, 1.570709, -1.5000001, 9.070711, 0.58002275, 0.34642112, 0.0069138003, 0.008258291, 0.99994195, -0.9999761, -2.1590453E-05, 0.006914215, -7.748967E-06, -0.9999659, 0.008258542, 
verts, 1.5577337, 1.057735, 9.057735, 0.43574882, 0.34569073, 0.0069138003, 0.008258291, 0.99994195, -0.9999761, 1.7686552E-05, 0.00691389, 3.2292763E-05, -0.9999659, 0.0082582645, 
verts, -1.5000014, 1.0707108, 9.070711, 0.43501616, 0.17321336, 0.0069138003, 0.008258291, 0.99994195, -0.9999761, -2.1590453E-05, 0.006914215, -7.748967E-06, -0.9999659, 0.008258542, 
verts, -1.5000015, -1.4999999, 9.1, 0.58002275, 0.17321134, 0.0069138003, 0.008258291, 0.99994195, -0.9999761, -2.1590453E-05, 0.006914215, -7.748967E-06, -0.9999659, 0.008258542, 
verts, -1.500001, 1.1000001, 6.4999995, 0.58002377, 0.17321134, 0.006913681, 0.999942, 0.008258325, 0.9999761, -0.006913871, -5.5470223E-06, 1.0925915E-05, 0.008258447, -0.9999659, 
verts, -1.5000014, 1.0707108, 9.070711, 0.43501663, 0.17321134, 0.006913681, 0.999942, 0.008258325, 0.9999761, -0.006913579, -4.087667E-05, -2.1484166E-05, 0.008258671, -0.9999659, 
verts, 1.5577337, 1.057735, 9.057735, 0.43574524, 0.00073349476, 0.006913681, 0.999942, 0.008258325, 0.9999761, -0.006913871, -5.5470223E-06, 1.0925915E-05, 0.008258447, -0.9999659, 
verts, 1.5707096, 1.0707105, 6.5000005, 0.580019, 0, 0.006913681, 0.999942, 0.008258325, 0.9999761, -0.006913871, -5.5470223E-06, 1.0925915E-05, 0.008258447, -0.9999659, 
verts, 1.5707096, 1.0707105, 6.5000005, 0.85733414, 0.6822672, 0.9999317, 0.008261491, 0.008261781, 0.008261988, -0.9999659, -2.5867517E-05, 0.008261749, 3.8247654E-05, -0.9999659, 
verts, 1.5577337, 1.057735, 9.057735, 0.7130604, 0.6815394, 0.9999317, 0.008261491, 0.008261781, 0.008261532, -0.9999659, 2.9281431E-05, 0.008261611, 5.4869735E-05, -0.9999659, 
verts, 1.570709, -1.5000001, 9.070711, 0.7123289, 0.5372641, 0.9999317, 0.008261491, 0.008261781, 0.008261988, -0.9999659, -2.5867517E-05, 0.008261749, 3.8247654E-05, -0.9999659, 
verts, 1.5999988, -1.5000001, 6.5000005, 0.85733414, 0.5372548, 0.9999317, 0.008261491, 0.008261781, 0.008261988, -0.9999659, -2.5867517E-05, 0.008261749, 3.8247654E-05, -0.9999659, 
verts, -1.4999999, -1.4999999, -1.0000002, 0.8589854, 0.70647514, 1, -3.8146972E-08, 1.9073485E-07, 1.9073484E-07, 7.688582E-22, -1, 3.8146972E-08, 1, -1.8189893E-15, 
verts, -1.4999998, 1.0000001, -1.0000002, 1.0000001, 0.70647514, 1, -3.8146972E-08, 1.9073485E-07, 1.9073481E-07, -8.453678E-07, -1, 3.8146972E-08, 1, -1.8189893E-15, 
verts, -1.5000002, 1.0000001, 1.4999998, 1, 0.847492, 1, -3.8146972E-08, 1.9073485E-07, 1.7484028E-07, -2.8178928E-07, -1, 2.5431314E-08, 1, -3.486396E-15, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.8589854, 0.847492, 1, -3.8146972E-08, 1.9073485E-07, 1.7484028E-07, 5.1257213E-22, -1, 2.5431314E-08, 1, -3.486396E-15, 
verts, -1.4999998, 1.0000001, -1.0000002, 0.72103965, 0, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -1.408925E-07, 1.9073487E-07, -1.1368684E-14, -1, 
verts, 1.5000002, 0.99999994, -0.99999976, 0.72103965, 0.16922021, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -1.5894572E-07, 1.408925E-07, -8.397847E-15, -1, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.5800228, 0.16922021, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -1.4691024E-07, 1.7412073E-07, 1.0596373E-08, -1, 
verts, -1.5000002, 1.0000001, 1.4999998, 0.5800228, 0, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -1.6437453E-07, 1.748403E-07, 1.0596373E-08, -1, 
verts, 1.5000002, 0.99999994, -0.99999976, 0.71796906, 0.85148764, -1, 3.8146972E-08, -1.9073485E-07, 1.9073497E-07, 3.38144E-06, -1, -3.8146972E-08, -1, 1.8189895E-15, 
verts, 1.5000001, -1.5000001, -0.99999976, 0.85898507, 0.85148764, -1, 3.8146972E-08, -1.9073485E-07, 1.9073497E-07, 3.38144E-06, -1, -3.8146972E-08, -1, 1.8189895E-15, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.8589846, 0.9925044, -1, 3.8146972E-08, -1.9073485E-07, 1.7484035E-07, 3.3814401E-06, -1, -2.543132E-08, -1, 3.4863959E-15, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.7179686, 0.9925044, -1, 3.8146972E-08, -1.9073485E-07, 1.7484035E-07, 3.3814397E-06, -1, -2.5431317E-08, -1, 3.4863959E-15, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.85733414, 0.5372549, 1, 0, 1.4305115E-07, 1.7484028E-07, 5.1257213E-22, -1, 2.5431314E-08, 1, -3.486396E-15, 
verts, -1.5000002, 1.0000001, 1.4999998, 0.99834883, 0.5372549, 1, 0, 1.4305115E-07, 1.7484028E-07, -2.8178928E-07, -1, 2.5431314E-08, 1, -3.486396E-15, 
verts, -1.5000006, 1.0000001, 3.9999998, 0.9983487, 0.6782718, 1, 0, 1.4305115E-07, 1.5099843E-07, -2.817893E-07, -1, 1.271566E-08, 1, -5.0780116E-15, 
verts, -1.5000007, -1.4999999, 3.9999998, 0.85733414, 0.6782718, 1, 0, 1.4305115E-07, 1.5099845E-07, -3.0316508E-16, -1, 1.271566E-08, 1, -2.4253185E-15, 
verts, -1.5000002, 1.0000001, 1.4999998, 0.72036886, 0.36100316, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -1.6437453E-07, 1.748403E-07, 1.0596373E-08, -1, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.72036886, 0.53022337, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -1.4691024E-07, 1.7412073E-07, 1.0596373E-08, -1, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.5793519, 0.53022337, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -2.2036524E-07, 1.423316E-07, 2.1192756E-08, -1, 
verts, -1.5000006, 1.0000001, 3.9999998, 0.5793519, 0.36100316, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -2.3482066E-07, 1.5894572E-07, 2.1192756E-08, -1, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.14500582, 0.85243285, -0.99999994, 0, -1.4305112E-07, 1.7484035E-07, 3.3814397E-06, -1, -2.5431317E-08, -1, 3.4863959E-15, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.28602183, 0.85243285, -0.99999994, 0, -1.4305112E-07, 1.7484035E-07, 3.3814401E-06, -1, -2.543132E-08, -1, 3.4863959E-15, 
verts, 1.4999993, -1.5000001, 4.0000005, 0.28602135, 0.9934497, -0.99999994, 0, -1.4305112E-07, 1.4305114E-07, 3.3814397E-06, -1, -1.0077417E-14, -1, 6.8212084E-15, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.14500535, 0.9934497, -0.99999994, 0, -1.4305112E-07, 1.4305114E-07, 3.3814397E-06, -1, -1.0077417E-14, -1, 6.8212084E-15, 
verts, -1.5000007, -1.4999999, 3.9999998, 0.57131195, 0.85313225, 1, -3.814698E-08, 1.6689303E-07, 1.5099845E-07, -3.0316508E-16, -1, 1.271566E-08, 1, -2.4253185E-15, 
verts, -1.5000006, 1.0000001, 3.9999998, 0.71232665, 0.85313225, 1, -3.814698E-08, 1.6689303E-07, 1.5099843E-07, -2.817893E-07, -1, 1.271566E-08, 1, -5.0780116E-15, 
verts, -1.5000011, 1.0000001, 6.4999995, 0.7123265, 0.9941492, 1, -3.814698E-08, 1.6689303E-07, 1.6689303E-07, -9.094953E-16, -1, 3.814698E-08, 1, 6.366465E-15, 
verts, -1.5000011, -1.4999999, 6.4999995, 0.57131195, 0.9941492, 1, -3.814698E-08, 1.6689303E-07, 1.6689303E-07, -9.094953E-16, -1, 3.814698E-08, 1, 6.366465E-15, 
verts, -1.5000006, 1.0000001, 3.9999998, 0.2860222, 0.53820026, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -2.3482066E-07, 1.5894572E-07, 2.1192756E-08, -1, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.2860222, 0.70742047, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -2.2036524E-07, 1.423316E-07, 2.1192756E-08, -1, 
verts, 1.4999989, 0.99999994, 6.5000005, 0.14500523, 0.70742047, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -2.9382034E-07, 1.7412076E-07, 1.0596373E-08, -1, 
verts, -1.5000011, 1.0000001, 6.4999995, 0.14500523, 0.53820026, -5.9604645E-08, -1, 0, -1, 5.9604645E-08, -1.8785651E-07, 1.7484028E-07, 1.0596373E-08, -1, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.141016, 0.99345016, -1, 3.814697E-08, -1.6689299E-07, -1.668931E-07, -3.38144E-06, 1, 3.814697E-08, 1, 6.3664614E-15, 
verts, 1.4999993, -1.5000001, 4.0000005, 0, 0.99345016, -1, 3.814697E-08, -1.6689299E-07, -1.6689312E-07, -3.38144E-06, 1, 3.814697E-08, 1, -1.5916164E-15, 
verts, 1.4999989, -1.5000001, 6.5000005, 4.7683716E-07, 0.8524332, -1, 3.814697E-08, -1.6689299E-07, -1.668931E-07, -3.38144E-06, 1, 3.814697E-08, 1, 6.3664614E-15, 
verts, 1.4999989, 0.99999994, 6.5000005, 0.14101648, 0.8524332, -1, 3.814697E-08, -1.6689299E-07, -1.668931E-07, -3.38144E-06, 1, 3.814697E-08, 1, 6.3664614E-15, 
verts, 1.4999985, -1.5000001, 9, 0.7210398, 0.16922021, -3.973643E-08, 0, -1, 1, -7.044624E-08, -3.973643E-08, -4.7683717E-08, -1, 1.8947807E-15, 
verts, -1.5000015, -1.4999999, 9, 0.7210398, 0.33844042, -3.973643E-08, 0, -1, 1, -7.947286E-08, -3.973643E-08, 0, -1, 0, 
verts, -1.5000014, 1.0000001, 9, 0.58002293, 0.33844042, -3.973643E-08, 0, -1, 1, -7.044624E-08, -3.973643E-08, -4.7683717E-08, -1, 1.8947807E-15, 
verts, 1.4999986, 0.99999994, 9, 0.58002293, 0.16922021, -3.973643E-08, 0, -1, 1, -7.044624E-08, -3.973643E-08, -4.7683717E-08, -1, 1.8947807E-15, 
verts, -1.5000011, 1.0000001, 6.4999995, 0.7123289, 0.5372549, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -1.8785651E-07, 1.7484028E-07, 1.0596373E-08, -1, 
verts, 1.4999989, 0.99999994, 6.5000005, 0.7123289, 0.70647514, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, -2.9382034E-07, 1.7412076E-07, 1.0596373E-08, -1, 
verts, 1.4999986, 0.99999994, 9, 0.57131195, 0.70647514, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, 0, 1.4305111E-07, 3.178914E-08, -1, 
verts, -1.5000014, 1.0000001, 9, 0.57131195, 0.5372549, -5.9604645E-08, -1, -3.1789146E-08, -1, 5.9604645E-08, 0, 1.4305111E-07, 3.178914E-08, -1, 
verts, 1.4999989, 0.99999994, 6.5000005, 0.72104025, 0.14501143, -1, 7.629397E-08, -1.6689306E-07, 1.6689333E-07, 3.3814406E-06, -1, -7.629397E-08, -1, -4.774853E-15, 
verts, 1.4999989, -1.5000001, 6.5000005, 0.86205626, 0.14501143, -1, 7.629397E-08, -1.6689306E-07, 1.6689333E-07, 3.3814406E-06, -1, -7.629397E-08, -1, -1.2732935E-14, 
verts, 1.4999985, -1.5000001, 9, 0.8620558, 0.2860284, -1, 7.629397E-08, -1.6689306E-07, 1.6689333E-07, 3.3814406E-06, -1, -7.629397E-08, -1, -4.774853E-15, 
verts, 1.4999986, 0.99999994, 9, 0.7210398, 0.2860284, -1, 7.629397E-08, -1.6689306E-07, 1.6689333E-07, 3.3814406E-06, -1, -7.629397E-08, -1, -4.774853E-15, 
verts, 1.5707107, -1.5000001, -1.0707104, 0, 0.0016521215, 0, -1, 2.6204394E-13, 1, -2.5880937E-08, 1.1383087E-05, -3.2978487E-06, 4.1984203E-13, 1, 
verts, 1.5999995, -1.5000001, 1.5000002, 0.1450054, 0, 0, -1, 2.6204394E-13, 1, 0, 0, -2.9905834E-07, 2.6204394E-13, 1, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.1450054, 0.005640626, 0, -1, 2.6204394E-13, 1, 4.454416E-18, 1.6998736E-05, -1.8972014E-07, 2.6204394E-13, 1, 
verts, 1.5000001, -1.5000001, -0.99999976, 0.0039886236, 0.005640626, 0, -1, 2.6204394E-13, 1, -2.5880937E-08, 1.1150878E-05, 3.972715E-06, -1.438623E-13, 1, 
verts, -1.6000003, -1.4999999, 1.4999998, 0.1450054, 0.18050158, 0, -1, 3.4346886E-08, 1, 0, 0, -1.94004E-07, 3.4346886E-08, 1, 
verts, -1.5707104, -1.4999999, -1.0707109, 0, 0.17884946, 0, -1, 3.4346886E-08, 1, -2.588061E-08, 9.3978315E-06, 4.0823566E-06, 2.2897604E-08, 1, 
verts, -1.4999999, -1.4999999, -1.0000002, 0.0039885044, 0.17486095, 0, -1, 3.4346886E-08, 1, -2.5880937E-08, -1.8161256E-07, 3.9698593E-06, 2.2897604E-08, 1, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.1450054, 0.17486095, 0, -1, 3.4346886E-08, 1, 0, 0, -1.94004E-07, 3.4346886E-08, 1, 
verts, -1.5707108, 1.0707108, 1.4999998, 0.43501616, 0.35935104, -6.2163485E-07, 0, 1, 1, -8.929393E-06, 6.2163485E-07, -2.5759393E-06, 1, -1.6028433E-12, 
verts, -1.6000003, -1.4999999, 1.4999998, 0.2900108, 0.36100316, -1.0990901E-06, 0, 1, 1, 0, 1.0990901E-06, 1.7361073E-07, 1, 1.9081384E-13, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.2900108, 0.35536242, -1.0990901E-06, 0, 1, 1, -1.3356142E-05, 1.0990901E-06, 8.931448E-07, 1, 9.816465E-13, 
verts, -1.5000002, 1.0000001, 1.4999998, 0.43102765, 0.35536253, -6.181724E-07, 0, 1, 1, -8.923553E-06, 6.181724E-07, -5.501482E-06, 1, -3.3989554E-12, 
verts, 1.5707103, 1.0707105, 1.5000002, 0.43501616, 0.1821537, -6.21635E-07, 0, 1, 1, 3.7928637E-06, 6.21635E-07, -1.223826E-05, 1, -7.611175E-12, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.43102765, 0.18614233, -6.181724E-07, 0, 1, 1, -3.891695E-08, 6.181724E-07, -1.1896627E-05, 1, -7.350348E-12, 
verts, 1.5999995, -1.5000001, 1.5000002, 0.2900108, 0.18050158, -1.0990902E-06, 0, 1, 1, 0, 1.0990902E-06, 8.915929E-07, 1, 9.799411E-13, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.2900108, 0.1861422, -1.0990902E-06, 0, 1, 1, 0, 1.0990902E-06, 8.915929E-07, 1, 9.799411E-13, 
verts, -1.5707108, 1.0707108, 1.4999998, 0.29001093, 0.0016521215, 6.2163485E-07, 0, -1, -1, -5.7087473E-06, -6.2163485E-07, -8.236278E-06, 1, -5.120484E-12, 
verts, 1.5707103, 1.0707105, 1.5000002, 0.2900108, 0.17884946, 6.21635E-07, 0, -1, -1, -4.5386237E-06, -6.21635E-07, 6.3583097E-06, 1, 3.955646E-12, 
verts, 1.4999998, 0.99999994, 1.5000002, 0.2860223, 0.17486095, 6.181724E-07, 0, -1, -1, -4.1017997E-06, -6.181724E-07, -8.182823E-06, 1, -5.0625663E-12, 
verts, -1.5000002, 1.0000001, 1.4999998, 0.2860223, 0.005640626, 6.181724E-07, 0, -1, -1, 3.891579E-08, -6.181724E-07, -8.181879E-06, 1, -5.0619825E-12, 
verts, 1.5999995, -1.5000001, 1.5000002, 0.14500546, 0.18050158, 1.0990902E-06, 0, -1, -1, 0, -1.0990902E-06, 1.5956469E-07, 1, 1.7537599E-13, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.14500546, 0.17486095, 1.0990902E-06, 0, -1, -1, -1.2422147E-05, -1.0990902E-06, 4.670034E-08, 1, 5.132789E-14, 
verts, 1.5999995, -1.5000001, 1.5000002, 0.44556665, 0.7144522, 0, -1, 2.2737368E-13, 1.44468E-07, -2.2737368E-13, -1, 1, 0, 0, 
verts, 1.5999992, -1.5000001, 4.0000005, 0.44556653, 0.85546905, 0, -1, 2.2737368E-13, -4.2005078E-07, -2.2737376E-13, -1, 1, 0, 0, 
verts, 1.4999993, -1.5000001, 4.0000005, 0.4399259, 0.85546905, 0, -1, 2.2737368E-13, 1.44468E-07, -2.2737376E-13, -1, 1, 0, 0, 
verts, 1.4999996, -1.5000001, 1.5000002, 0.4399259, 0.7144522, 0, -1, 2.2737368E-13, 1.44468E-07, -2.2737368E-13, -1, 1, 0, 0, 
verts, -1.6000006, -1.4999999, 3.9999998, 0.45120716, 0.85546905, 0, -1, 2.273739E-13, -4.2012735E-07, -2.273738E-13, -1, 1, 0, 0, 
verts, -1.6000003, -1.4999999, 1.4999998, 0.45120716, 0.7144522, 0, -1, 2.273739E-13, 1.4305115E-07, -2.273739E-13, -1, 1, 0, 0, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.4568479, 0.7144522, 0, -1, 2.273739E-13, -7.017166E-07, -2.273739E-13, -1, 1, 0, 0, 
verts, -1.5000007, -1.4999999, 3.9999998, 0.4568478, 0.85546905, 0, -1, 2.273739E-13, -7.017166E-07, -2.273738E-13, -1, 1, 0, 0, 
verts, -1.5707111, 1.0707108, 3.9999998, 0.2900108, 0.35935104, -1.3626615E-07, 0, 1, 1, -9.153645E-06, 1.3626615E-07, -2.5759416E-06, 1, -3.5008425E-13, 
verts, -1.6000006, -1.4999999, 3.9999998, 0.14500546, 0.36100316, 0, 0, 1, 1, 0, 0, 1.7361073E-07, 1, 0, 
verts, -1.5000007, -1.4999999, 3.9999998, 0.14500546, 0.35536242, 0, 0, 1, 1, -1.3356142E-05, 0, 8.931448E-07, 1, 0, 
verts, -1.5000006, 1.0000001, 3.9999998, 0.2860223, 0.35536253, -1.372543E-07, 0, 1, 1, -8.924363E-06, 1.372543E-07, 4.461132E-06, 1, 6.136873E-13, 
verts, -1.6000003, -1.4999999, 1.4999998, 0.14500546, 0, 1.0990901E-06, 0, -1, -1, 0, -1.0990902E-06, 4.9532936E-08, 1, 5.4441162E-14, 
verts, -1.5000004, -1.4999999, 1.4999998, 0.14500546, 0.005640626, 1.0990901E-06, 0, -1, -1, 0, -1.0990902E-06, 4.9532936E-08, 1, 5.4441162E-14, 
verts, 1.57071, 1.0707105, 4.0000005, 0.29001093, 0.18215382, -1.362661E-07, 0, 1, 1, -5.788201E-06, 1.362661E-07, 8.070524E-06, 1, 1.0977634E-12, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.2860223, 0.18614233, -1.3725432E-07, 0, 1, 1, -4.0537277E-08, 1.3725432E-07, 8.028602E-06, 1, 1.1047158E-12, 
verts, 1.5999992, -1.5000001, 4.0000005, 0.14500546, 0.18050158, 0, 0, 1, 1, 0, 0, 8.915929E-07, 1, 0, 
verts, 1.4999993, -1.5000001, 4.0000005, 0.14500546, 0.1861422, 0, 0, 1, 1, 0, 0, 8.915929E-07, 1, 0, 
verts, -1.5707111, 1.0707108, 3.9999998, 0.14500535, 0.1821537, 1.3626615E-07, 0, -1, -1, 3.8723188E-06, -1.3626615E-07, -8.2362785E-06, 1, -1.1185702E-12, 
verts, 1.57071, 1.0707105, 4.0000005, 0.14500535, 0.35935104, 1.362661E-07, 0, -1, -1, -4.090119E-06, -1.362661E-07, 6.3583097E-06, 1, 8.645636E-13, 
verts, 1.4999994, 0.99999994, 4.0000005, 0.14101684, 0.35536253, 1.3725432E-07, 0, -1, -1, -4.100177E-06, -1.3725432E-07, -8.182823E-06, 1, -1.123642E-12, 
